run_id,workflow,event,created_at,head_sha,job_id,example,os,conclusion,step,seconds,bytes
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135819,python,ubuntu-22.04,cancelled,Run nixbuild/nix-quick-install-action@v35,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135819,python,ubuntu-22.04,cancelled,Run nix build --print-build-logs examples/python,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135819,python,ubuntu-22.04,cancelled,Post Run actions/checkout@v7,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135819,python,ubuntu-22.04,cancelled,Complete job,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135858,hello/innocent,ubuntu-22.04-arm,cancelled,job,6.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135858,hello/innocent,ubuntu-22.04-arm,cancelled,Set up job,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135858,hello/innocent,ubuntu-22.04-arm,cancelled,Run actions/checkout@v7,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135858,hello/innocent,ubuntu-22.04-arm,cancelled,Run nixbuild/nix-quick-install-action@v35,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135858,hello/innocent,ubuntu-22.04-arm,cancelled,Run nix build --print-build-logs examples/hello/innocent,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135858,hello/innocent,ubuntu-22.04-arm,cancelled,Post Run actions/checkout@v7,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135858,hello/innocent,ubuntu-22.04-arm,cancelled,Complete job,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135937,hello/innocent,ubuntu-22.04,cancelled,job,6.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135937,hello/innocent,ubuntu-22.04,cancelled,Set up job,2.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135937,hello/innocent,ubuntu-22.04,cancelled,Run actions/checkout@v7,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135937,hello/innocent,ubuntu-22.04,cancelled,Run nixbuild/nix-quick-install-action@v35,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135937,hello/innocent,ubuntu-22.04,cancelled,Run nix build --print-build-logs examples/hello/innocent,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135937,hello/innocent,ubuntu-22.04,cancelled,Post Run actions/checkout@v7,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135937,hello/innocent,ubuntu-22.04,cancelled,Complete job,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135953,rust,ubuntu-22.04-arm,cancelled,job,6.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135953,rust,ubuntu-22.04-arm,cancelled,Set up job,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135953,rust,ubuntu-22.04-arm,cancelled,Run actions/checkout@v7,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135953,rust,ubuntu-22.04-arm,cancelled,Run nixbuild/nix-quick-install-action@v35,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135953,rust,ubuntu-22.04-arm,cancelled,Run nix build --print-build-logs examples/rust,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135953,rust,ubuntu-22.04-arm,cancelled,Post Run actions/checkout@v7,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135953,rust,ubuntu-22.04-arm,cancelled,Complete job,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135955,rust,ubuntu-22.04,cancelled,job,7.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135955,rust,ubuntu-22.04,cancelled,Set up job,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135955,rust,ubuntu-22.04,cancelled,Run actions/checkout@v7,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135955,rust,ubuntu-22.04,cancelled,Run nixbuild/nix-quick-install-action@v35,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135955,rust,ubuntu-22.04,cancelled,Run nix build --print-build-logs examples/rust,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135955,rust,ubuntu-22.04,cancelled,Post Run actions/checkout@v7,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135955,rust,ubuntu-22.04,cancelled,Complete job,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135998,hello/credulous,ubuntu-22.04,cancelled,job,11.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135998,hello/credulous,ubuntu-22.04,cancelled,Set up job,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135998,hello/credulous,ubuntu-22.04,cancelled,Run actions/checkout@v7,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135998,hello/credulous,ubuntu-22.04,cancelled,Run nixbuild/nix-quick-install-action@v35,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135998,hello/credulous,ubuntu-22.04,cancelled,Run nix build --print-build-logs examples/hello/credulous,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135998,hello/credulous,ubuntu-22.04,cancelled,Post Run actions/checkout@v7,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909135998,hello/credulous,ubuntu-22.04,cancelled,Complete job,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909136077,python,ubuntu-22.04-arm,cancelled,job,6.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909136077,python,ubuntu-22.04-arm,cancelled,Set up job,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909136077,python,ubuntu-22.04-arm,cancelled,Run actions/checkout@v7,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909136077,python,ubuntu-22.04-arm,cancelled,Run nixbuild/nix-quick-install-action@v35,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909136077,python,ubuntu-22.04-arm,cancelled,Run nix build --print-build-logs examples/python,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909136077,python,ubuntu-22.04-arm,cancelled,Post Run actions/checkout@v7,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909136077,python,ubuntu-22.04-arm,cancelled,Complete job,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909136146,cpp-boost,ubuntu-22.04-arm,failure,job,5.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909136146,cpp-boost,ubuntu-22.04-arm,failure,Set up job,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909136146,cpp-boost,ubuntu-22.04-arm,failure,Run actions/checkout@v7,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909136146,cpp-boost,ubuntu-22.04-arm,failure,Run nixbuild/nix-quick-install-action@v35,1.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909136146,cpp-boost,ubuntu-22.04-arm,failure,Run nix build --print-build-logs examples/cpp-boost,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909136146,cpp-boost,ubuntu-22.04-arm,failure,Post Run actions/checkout@v7,0.0,
33523721947,build-raw-examples,push,2026-09-01T15:06:48Z,72a4975d7fcc1826085e66a18155c76442466182,99909136146,cpp-boost,ubuntu-22.04-arm,failure,Complete job,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,,,,,run,40.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805531,cpp-boost,ubuntu-22.04,cancelled,job,9.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805531,cpp-boost,ubuntu-22.04,cancelled,Set up job,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805531,cpp-boost,ubuntu-22.04,cancelled,Run actions/checkout@v7,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805531,cpp-boost,ubuntu-22.04,cancelled,Run nixbuild/nix-quick-install-action@v35,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805531,cpp-boost,ubuntu-22.04,cancelled,Run nix build --print-build-logs examples/cpp-boost,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805531,cpp-boost,ubuntu-22.04,cancelled,Post Run actions/checkout@v7,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805531,cpp-boost,ubuntu-22.04,cancelled,Complete job,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805545,rust,ubuntu-22.04,failure,job,7.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805545,rust,ubuntu-22.04,failure,Set up job,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805545,rust,ubuntu-22.04,failure,Run actions/checkout@v7,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805545,rust,ubuntu-22.04,failure,Run nixbuild/nix-quick-install-action@v35,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805545,rust,ubuntu-22.04,failure,Run nix build --print-build-logs examples/rust,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805545,rust,ubuntu-22.04,failure,Post Run actions/checkout@v7,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805545,rust,ubuntu-22.04,failure,Complete job,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805557,hello/innocent,ubuntu-22.04-arm,failure,job,5.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805557,hello/innocent,ubuntu-22.04-arm,failure,Set up job,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805557,hello/innocent,ubuntu-22.04-arm,failure,Run actions/checkout@v7,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805557,hello/innocent,ubuntu-22.04-arm,failure,Run nixbuild/nix-quick-install-action@v35,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805557,hello/innocent,ubuntu-22.04-arm,failure,Run nix build --print-build-logs examples/hello/innocent,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805557,hello/innocent,ubuntu-22.04-arm,failure,Post Run actions/checkout@v7,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805557,hello/innocent,ubuntu-22.04-arm,failure,Complete job,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805594,python,ubuntu-22.04-arm,failure,job,5.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805594,python,ubuntu-22.04-arm,failure,Set up job,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805594,python,ubuntu-22.04-arm,failure,Run actions/checkout@v7,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805594,python,ubuntu-22.04-arm,failure,Run nixbuild/nix-quick-install-action@v35,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805594,python,ubuntu-22.04-arm,failure,Run nix build --print-build-logs examples/python,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805594,python,ubuntu-22.04-arm,failure,Post Run actions/checkout@v7,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805594,python,ubuntu-22.04-arm,failure,Complete job,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805622,python,ubuntu-22.04,failure,job,6.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805622,python,ubuntu-22.04,failure,Set up job,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805622,python,ubuntu-22.04,failure,Run actions/checkout@v7,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805622,python,ubuntu-22.04,failure,Run nixbuild/nix-quick-install-action@v35,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805622,python,ubuntu-22.04,failure,Run nix build --print-build-logs examples/python,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805622,python,ubuntu-22.04,failure,Post Run actions/checkout@v7,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805622,python,ubuntu-22.04,failure,Complete job,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805683,rust,ubuntu-22.04-arm,failure,job,7.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805683,rust,ubuntu-22.04-arm,failure,Set up job,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805683,rust,ubuntu-22.04-arm,failure,Run actions/checkout@v7,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805683,rust,ubuntu-22.04-arm,failure,Run nixbuild/nix-quick-install-action@v35,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805683,rust,ubuntu-22.04-arm,failure,Run nix build --print-build-logs examples/rust,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805683,rust,ubuntu-22.04-arm,failure,Post Run actions/checkout@v7,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805683,rust,ubuntu-22.04-arm,failure,Complete job,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805689,hello/credulous,ubuntu-22.04-arm,cancelled,job,7.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805689,hello/credulous,ubuntu-22.04-arm,cancelled,Set up job,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805689,hello/credulous,ubuntu-22.04-arm,cancelled,Run actions/checkout@v7,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805689,hello/credulous,ubuntu-22.04-arm,cancelled,Run nixbuild/nix-quick-install-action@v35,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805689,hello/credulous,ubuntu-22.04-arm,cancelled,Run nix build --print-build-logs examples/hello/credulous,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805689,hello/credulous,ubuntu-22.04-arm,cancelled,Post Run actions/checkout@v7,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805689,hello/credulous,ubuntu-22.04-arm,cancelled,Complete job,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805721,hello/credulous,ubuntu-22.04,cancelled,job,5.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805721,hello/credulous,ubuntu-22.04,cancelled,Set up job,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805721,hello/credulous,ubuntu-22.04,cancelled,Run actions/checkout@v7,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805721,hello/credulous,ubuntu-22.04,cancelled,Run nixbuild/nix-quick-install-action@v35,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805721,hello/credulous,ubuntu-22.04,cancelled,Run nix build --print-build-logs examples/hello/credulous,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805721,hello/credulous,ubuntu-22.04,cancelled,Post Run actions/checkout@v7,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805721,hello/credulous,ubuntu-22.04,cancelled,Complete job,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805770,cpp-boost,ubuntu-22.04-arm,cancelled,job,7.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805770,cpp-boost,ubuntu-22.04-arm,cancelled,Set up job,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805770,cpp-boost,ubuntu-22.04-arm,cancelled,Run actions/checkout@v7,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805770,cpp-boost,ubuntu-22.04-arm,cancelled,Run nixbuild/nix-quick-install-action@v35,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805770,cpp-boost,ubuntu-22.04-arm,cancelled,Run nix build --print-build-logs examples/cpp-boost,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805770,cpp-boost,ubuntu-22.04-arm,cancelled,Post Run actions/checkout@v7,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805770,cpp-boost,ubuntu-22.04-arm,cancelled,Complete job,0.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805775,hello/innocent,ubuntu-22.04,cancelled,job,8.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805775,hello/innocent,ubuntu-22.04,cancelled,Set up job,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805775,hello/innocent,ubuntu-22.04,cancelled,Run actions/checkout@v7,1.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805775,hello/innocent,ubuntu-22.04,cancelled,Run nixbuild/nix-quick-install-action@v35,2.0,
33524210295,build-raw-examples,push,2026-09-01T15:11:32Z,e16b6ce7ed90c860d8baa07c0ba7eb304083f9c8,99910805775,hello/innocent,ubuntu-22.04,cancelled,Run nix build --print-build-logs examples/hello/innocent,0.0,
